date,district,street,crime
Tatzeit: 18.06.2024,Arzberg (Köllitsch),,Technik aus Traktoren entwendet
17.06.2024,Leipzig (Volkmarsdorf),Elisabethstraße,Einbruch in Vereinsräume
19.06.2024,Wiedemar,,Verkehrsunfall mit einer schwer verletzten Person
