date,district,street,crime
05.03.2024,Polizeidirektion Leipzig,,Diebstahl von zwei Transportern - Tatverdächtige gestellt
06.03.2024,Leipzig (Neustadt-Neuschönefeld),Kohlgartenstraße,Vier verletzte Personen nach Gefahrenbremsung
06.03.2024,Leipzig (Paunsdorf),Permoser Straße,Radfahrer bei Unfall schwer verletzt
06.03.2024,Leipzig (Mockau-Nord),Mockauer Straße,Verkehrsunfall mit Kraftradfahrer
