date,district,street,crime
14.03.2024,Leipzig (Paunsdorf),Hainveilchenweg,Schwere Verletzung nach Auseinandersetzung
15.03.2024,Leipzig (Eutritzsch),Delitzscher Straße,Verkehrsunfall zwischen Lkw und Straßenbahn
15.03.2024,Leipzig (Paunsdorf),Heiterblickallee,Pkw nach Diebstahl wieder aufgefunden
14.03.2024,Leipzig (Mockau-Süd),Grunertstraße,Verwenden von Kennzeichen verfassungswidriger Organisationen
