date,district,street,crime
07.09.2024,Schkeuditz,Ringstraße,Raub einer Halskette
07.09.2024,Rötha (Espenhain),Leipziger Straße,Schwerer Raub – Tatverdächtiger gestellt
08.09.2024,Leipzig (Stötteritz),Naunhofer Straße/ Gletschersteinstraße,Raubdelikt mit verletzter Person
09.09.2024,Leipzig (Stötteritz),Holzhäuser Straße,Mercedes Atego - Anhänger im Straßengraben
06.09.2024,Eilenburg  ,,Schockanruf - Warnhinweis
