date,district,street,crime
06.01.2024,Leipzig (Zentrum-West),,Einbruch in Apartmenthaus
10.01.2024,Leipzig (Schönefeld-Ost),Bästleinstraße,Garage mit Fahrzeug ausgebrannt
10.01.2024,Leipzig (Lützschena-Stahmeln),,Einbruch in Einfamilienhaus
10.01.2024,Leipzig (Seehausen),,Einbruch in Firma
10.01.2024 ,Ammelshain,Polenzer Straße,Unerlaubtes Entfernen vom Unfallort - Zeugenaufruf
