date,district,street,crime
09.11.2024,Naunhof/ Klinga,BAB14 Fahrtrichtung Dresden,Lkw-Fahrer unter Drogen auf der Autobahn unterwegs
08.11.2024,Leipzig (Neulindenau),Pötzschker Weg,Einbruch in Büro
08.11.2024,Leipzig (Liebertwolkwitz),,Einbruch in Seniorenzentrum
10.11.2024,Leipzig (Zentrum),Katharinenstraße,Einbruch in Café
