date,district,street,crime
28.01.2025,Leipzig (Zentrum),,Schwerpunktkontrolle im Bereich des Leipziger Hauptbahnhofes
28.01.2025,Ort. Eilenburg,,Einbruch in Lagerraum eines Supermarktes
28.01.2025,Wurzen,Dresdener Straße,Diebstahl eines Rasentraktors
29.01.2025,Leipzig (Mockau-Süd),Haltestelle Leipzig Nord Berliner Brücke,Fahrkartenautomat gesprengt
29.01.2025,Beilrode,Feldweg,Autofahrerin mit über 2 Promille unterwegs
