date,district,street,crime
21.05.2024,Leipzig (Paunsdorf),,Tatverdächtiger wegen Verdachts des Totschlags in Untersuchungshaft
21.05.2024,Borna,Oststraße,Brand in Sonderpostenmarkt - Zeugenaufruf
22.05.2024,Leipzig (Paunsdorf),Schongauerstraße,Unerlaubt vom Unfallort entfernt - Zeugenaufruf
