date,district,street,crime
01.04.2024,Leipzig (Mockau-Nord),Kieler Straße,Diebstahl Motorrad Suzuki
02.04.2024,Leipzig (Zentrum),Richard-Wagner-Straße,Räuberische Erpressung
03.04.2024,Leipzig,,Einbruch in Fahrradladen
02.04.2024,Leipzig (Grünau-Nord),Miltitzer Allee,Raubdelikt
02.04.2024,Leipzig (Gohlis-Süd),Georg-Schumann-Straße,Einbruch in Geschäft
02.04.2024,Leipzig (Altlindenau),Lindenauer Markt,Versuchtes Raubdelikt
