date,district,street,crime
13.03.2024,Delitzsch,Raiffeisenstraße,Versuchter Aufbruch Geldautomat – zwei Tatverdächtige gestellt
13.03.2024,Leipzig (Südvorstadt),Kochstraße,Trickdiebstahl aus Seniorenwohnung
13.03.2024,Leipzig (Connewitz),Kochstraße,Junger Mann beraubt
12.03.2024,Leipzig (Zentrum),,Schwerpunktkontrollen im Bereich des Leipziger Hauptbahnhofs
13.03.2024,Leipzig (Connewitz),Brandstraße,Verkehrsunfall mit einer schwer verletzten Person
13.03.2024,Leipzig (Lindenau),,Einbruch in Bäckerei
12.03.2024,Neukieritzsch,,Einbruch in Geschäft
13.03.2024,Wiedemar,Lilienthalstraße,Diebstahl VW Multivan
13.03.2024,Colditz (Tanndorf),An der Mulde,Brand eines Strohballens in einer Scheune
