date,district,street,crime
08.01.2025,Leipzig (Grünau-Nord),Titaniaweg,Wohnungsbrand
08.01.2025,Oschatz,An der Klosterkirche,Brand in Einfamilienhaus
09.01.2025,Leipzig; (Anger-Crottendorf),Herrnhuter Straße,Laubenbrand
