date,district,street,crime
04.07.2024,Leipzig (Zentrum-Süd),Wilhelm-Leuschner-Platz,Tödlicher Verkehrsunfall
02.07.2024,Leipzig (Gohlis-Mitte),,Einbruch in Kindertagesstätte
03.07.2024,Delitzsch,Eisenbahnstraße,Tatverdächtigen nach Einbruch in Supermarkt gestellt
04.07.2024,Leipzig (Volkmarsdorf),Eisenbahnstraße 102-104,Polizeieinsatz wegen Bedrohung mit Waffe
