date,district,street,crime
21.01.2025,Leipzig (Gohlis-Mitte),Heinrich-Budde-Straße,Schüler bedroht
22.01.2025,Leipzig (Gohlis-Süd),Georg-Schumann-Straße,Brand eines leerstehenden Hinterhauses
22.01.2025,BAB 14,Anschlussstelle Kleinpösna in Richtung Magdeburg,Unfall auf Autobahn ohne Personenschaden
22.01.2025,Ammelshain,Polenzer Straße,Fahrzeug überschlägt sich
