date,district,street,crime
25.07.2024,Leipzig (Lausen-Grünau),Zingster Straße,Schwere Brandstiftung
25.07.2024,Leipzig (Gohlis-Nord),Virchowstraße 53,Verkehrsunfall mit Straßenbahn
14.07.2024,Leipzig (Eutritzsch),Dübener Landstraße,Kabel einer E-Ladesäule gestohlen
25.07.2024,Colditz,Lausicker Straße 43,Motorradfahrerin und Fußgänger werden schwer verletzt
25.07.2024,Borna,Dreiskauer Ring,Brand im Wohnzimmer
25.07.2024,Oschatz (Limbach),Ortsverbindungsstraße nach Thalheim,Radfahrer schwer verletzt
25.07.2024,Leipzig (Leutzsch),Georg-Schwarz-Straße,Raubdelikt
