date,district,street,crime
03.07.2024,Leipzig (Kleinzschocher),Nikolai-Rumjanzew-Straße / Straße am Park,Verfolgungsfahrt mit Unfall und Schusswaffenanwendung
02.07.2024,Leipzig (Grünau-Siedlung),,Einbruch in Kirche
02.07.2024,Leipzig (Schönefeld-Ost),Löbauer Straße,Diebstahl eines Transporters
