date,district,street,crime
13.06.2024,Leipzig (Eutritzsch),Zschortauer Straße,Schreckschusswaffe aus Spind entwendet
13.06.2024,Böhlen,Beethovenstraße,Explosion in einem Mehrfamilienhaus
