date,district,street,crime
25. April 2024,Leipzig (Schönefeld-Abtnaundorf),Brandenburger Straße,Verkehrskontrolle deckt mehrere Delikte auf
25.04.2024,Leipzig (Reudnitz-Thonberg),Gerichtsweg / Täubchenweg,Zeugenaufruf nach Verkehrsunfall mit Polizeibeteiligung
26.04.2024,Delitzsch,,Chemische Substanz in Turnhalle ausgetreten
