date,district,street,crime
12.10.2024,Leipzig (Zentrum),,Einbruch in ein Hotel
13.10.2024,Leipzig (Mockau-Nord),Gogolstraße,Polizei störte Diebe
13.10.2024,Löbnitz,Schulstraße,Schwere Brandstiftung Mehrfamilienhaus
13.10.2024,Leipzig (Neustadt-Neuschönefeld),Hermann-Liebmann-Straße,Wohnungsbrand
13.10.2024,Rötha,Schlosspark,Sachbeschädigung durch Graffiti
13.10.2024,Pegau,S68,Verkehrsunfall mit zwei Verletzten
13.10.2024,Lossatal (Thammenhain),Hauptstraße,Betrunkener Autofahrer flüchtet vom Unfallort
12.10.2024,Leipzig (Schönefeld-Abtnaundorf),,Einbruch in Geschäft
