date,district,street,crime
27.10.2024,Eilenburg,,Brand im Außenbereich eines Baumarktes
26.10.2024,Leipzig (Stötteritz),Kärrnerweg,Brand in Kleingartenanlage
27.10.2024,Pegau,Eisdorfer Straße,Schwer verletzter Fahrradfahrer nach Verkehrsunfall
27.10.2024,Zwenkau,B 2,Verkehrsunfall mit einem schwer verletzten Fußgänger
18.10.2024,Ort Torgau,Kiebitzweg,Gefährliche Körperverletzung in Torgau - Zeugenaufruf
28.10.2024,Torgau (Beckwitz),Am Sportplatz,Versuchter Diebstahl aus Sattelauflieger
27.10.2024,Bad Lausick,Turnerstraße,Flucht vor Verkehrskontrolle – Tatverdächtiger gestellt
27.10.2024,Schkeuditz (Radefeld),Kölner Straße,Verkehrsunfall mit leicht verletztem Motorradfahrer
26.10.2024,Leipzig (Zentrum-Ost),,Einbruch in Geschäftsräume
