date,district,street,crime
30.04.2024,Leipzig (Zentrum-Ost),Sachsenseite,Untersuchungshaft aufgrund Verdachts des Totschlags
01.05.2024,Leipzig (Reudnitz-Thonberg),Carpzovstraße,Diebstahl von Motorrad - Ducati
01.05.2024,Leipzig (Altlindenau),Georg-Schwarz-Straße,Einbruch in Café
