date,district,street,crime
31.07.2024,Leipzig (Reudnitz-Thonberg),Dresdner Straße 82,Raub in Sportwettengeschäft - Zeugenaufruf
30.07.2024,Leipzig (Böhlitz-Ehrenberg),Gutenbergstraße,Einbruch in Lagerraum
28.07.2024,Leipzig (Reudnitz-Thonberg),Lene-Voigt-Park,Raub - Zeugenaufruf
31.07.2024,Groitzsch,Sebastians Hof,Verfassungsfeindliche Parolen gerufen
