date,district,street,crime
08.04.2024,Leipzig,Alte Messe,Beschuldigter nach mehreren Einbrüchen in Haft
07.04.2024,Leipzig (Neustadt-Neuschönefeld),Einertstraße,Einbruch in Vereinsgebäude
