date,district,street,crime
21.08.2024,Leipzig (Seehausen),Am Ring,Minibagger gestohlen
24.08.2024,Leipzig (Grünau-Mitte),Mannheimer Straße,Kinderwagen in Brand gesetzt
23.08.2024,Jesewitz (Bahnhof),Leipziger Straße/B87,Ohne Fahrerlaubnis und unter Drogen Unfall verursacht
23.08.2024,Bad Düben,Görschlitzer Straße,Pkw überschlagen - zwei Schwerverletzte bei Unfall
24.08.2024,Leipzig (Plagwitz),Weißenfelser Straße,Zwei Fahrzeuge in Brand
24.08.2024,Ortt: Torgau,B 182,Fahrradfahrer verletzt geflüchtet
25.08.2024,Schkeuditz (Dölzig),Frankenheimer Straße,Brand mehrerer Heuballen
