date,district,street,crime
18.01.2024,Leipzig (Reudnitz-Thonberg),,Sachbeschädigung an Parteibüro
22.01.2024,Delitzsch,,Einbruch in Modegeschäft
23.01.2024,Neukieritzsch (Lippendorf),Olefinstraße,Inlineskater bei Verkehrsunfall verletzt
22.01.2024,Leipzig (Stötteritz),,Einbruch in Gaststätte
