date,district,street,crime
15.03.2024,Leipzig (Paunsdorf),Gundermannstraße,Audi A5 gestohlen
19.03.2024,Leipzig (Reudnitz-Thonberg),,Graffiti mit volksverhetzenden Inhalten
19.03.2024,Grimma,B107 | Auffahrt A14,Vorfahrt missachtet
19.03.2024,Torgau,Platz der Freundschaft,Gestohlener E-Scooter gefunden
19.03.2024,Leipzig (Schleußig),Holbeinstraße,Gefährdung des Straßenverkehrs
19.03.2024,Brandis,"A14 km 62,5 i.R. Magdeburg",Unfall auf der A14
