date,district,street,crime
19.03.2024,Leipzig (Eutritzsch),,Einbruch in Getränkemarkt
20.03.2024,Frohburg,August-Bebel-Straße,Wohnungsbrand
18.03.2024,Orte: Leipzig,Senftenberg,Gestohlener Ford Kuga in Brandenburg sichergestellt – drei Tatverdächtige gestellt
Tatzeit: 19.03.2024,Leipzig (Anger-Crottendorf),,Einbruch in einen Pflegedienst
