date,district,street,crime
06.08.2024,Leipzig (Neustadt-Neuschönefeld),Schulze-Delitzsch-Straße,Gestohlener Roller ausgebrannt
06.08.2024,Leipzig (Zentrum-Südost),Karl-Siegismund-Straße,Laubenbrand
06.08.2024,Leipzig (Zentrum-Südost),Zwickauer Straße / Richard-Lehmann-Straße,Verkehrsunfall mit verletztem Radfahrer
06.08.2024,Wiedemar,Serbitzer Straße,Verkehrsunfall mit zwei Verletzten
06.08.2024,Kitzscher,Trageser Straße,Verkehrsunfall mit zwei verletzten Jugendlichen
05.08.2024,Leipzig (Reudnitz-Thonberg),Reichpietschstraße,Einbruch in Wohnung
07.08.2024,Böhlen,,Einbruch in Supermarkt
