date,district,street,crime
13.11.2024,Leipzig (Lößnig),Johannes-R.-Becher-Straße,Wohnungsbrand
14.11.2024,Leipzig (Neustadt-Neuschönefeld),Eisenbahnstraße,Raubdelikt - Zeugenaufruf
03.11.2024,Leipzig (Leutzsch),,Kabel von E-Ladestation gestohlen
13.11.2024,Rackwitz,Güntheritzer Straße,Verkehrsunfall aufgrund medizinischer Probleme
