date,district,street,crime
04.06.2024,Leipzig (Zentrum-Ost),Reudnitzer Straße,Diebstahl eines BMW X5 - Tatverdächtiger gestellt
05.06.2024,Leipzig (Mockau-Süd),Mockauer Straße,Verkehrsunfall mit schwer verletztem Radfahrer
05.06.2024,Borsdorf,Nordstraße,Brand im Mehrfamilienhaus
04.06.2024,Leipzig (Leutzsch),Franz-Flemming-Straße,Räuberische Erpressung
04.06.2024,Leipzig (Plaußig-Portitz),,Einbruch in Kindertagesstätte
