date,district,street,crime
31.01.2025,Leipzig (Grünau-Siedlung),Ratzelstraße,Autounfall auf Parkplatz
31.01.2025,Leipzig (Neulindenau),Beckerstraße,Brand in Mehrfamilienhaus Neulindenau
