date,district,street,crime
21.09.2024,Machern,,Einbruch in Restaurant
20.09.2021,Leipzig (Schleußig),,Einbruch in Arztpraxis
19.09.2024,Leipzig (Zentrum-West),Ferdinand-Lassalle-Straße,Diebstahl eines Campers Fiat Ducato Maxi
21.09.2024,Leipzig (Neulindenau),Lützner Straße,Brand eines Opel Astra
21.09.2024,Leipzig (Grünau-Mitte),Ringstraße,Kellerbrand in einem Mehrfamilienhaus
21.09.2024,Leipzig (Heiterblick),Torgauer Straße,Verkehrsunfall mit verletzter Rollerfahrerin
