date,district,street,crime
05.06.2024,Leipzig (Grünau-Ost und Grünau-Mitte),,Minderjähriger auf frischer Tat gestellt
07.06.2024,Schkeuditz,,Sachbeschädigung durch Feuer
06.06.2024,Markkleeberg (Auenhain),Bornaer Chaussee,Brand einer Garage
05.06.2024,Leipzig (Grünau-Mitte),,Kot in Briefkasten eines Parteibüros
05.06.2024,Leipzig (Südvorstadt und Zentrum-Süd),,Luft aus Reifen gelassen
06.06.2024,Grimma (Kaditzsch),Höfgener Straße,Gefährdung des Straßenverkehrs
