date,district,street,crime
07.09.2024,Leipzig (Schleußig),Könneritzstraße,"Tatverdächtige ""Tiramisu-Diebin"" gefasst"
03.01.2025,Leipzig (Leutzsch),,Sprengung Fahrkartenautomat
02.01.2025,Leipzig (Böhlitz-Ehrenberg),Buchener Straße,Diebstahl Pkw Toyota RAV4
