date,district,street,crime
27.12.2024,Leipzig (Schönefeld-Ost) Losinskiweg,,Brand einer Wohnung in einem Mehrfamilienhaus
19.12.2024 bis 27.12.2024,Leipzig (Zentrum-Südost),Straße des 18. Oktober,Sprengung eines Zigarettenautomaten
27.12.24,Leipzig (Volkmarsdorf),,Einbruch in Handyladen
24.12.2024,Leipzig (Zentrum),,Einbruch in Museum und Verzehr von Lebensmitteln
24.12.2024,Leipzig (Zentrum-Nordwest),,Diebstahl eines Opel im Leipziger Zentrum
26.12.2024,Leipzig (Grünau-Mitte),,Toyota gestohlen
26.12.2024,Machern,Schlossblick,Diebstahl einer KTM
Unfallzeit: 27.12.2024,Wermsdorf (Calbitz),Calbitzer Weg,Verkehrsunfall mit einem Schwerverletzten
