date,district,street,crime
09.01.2025,Regis-Breitingen,Straße des Friedens,Sprengung eines Zigarettenautomaten
10.01.2025,Leipzig (Altlindenau),,Pkw fährt gegen Wand in einem Parkhaus
10.01.2025,Leipzig (Volkmarsdorf),Wurzner Straße,Brand in einer Dachgeschosswohnung
10.01.2025,Leipzig (Zentrum-Süd),Floßplatz,Betrug via Kurznachricht mit hohem Vermögensschaden
