date,district,street,crime
05.11.2024,Wiedemar,S4/S2,Pkw kollidiert mit Gegenverkehr
04.11.2024,Caveritz,,Einbruch in Tischlerei
04.11.2024,Leipzig (Holzhausen),,Einbruch in ein Einfamilienhaus
04.11.2024,Leipzig (Plagwitz),,Einbruch in Café
04.11.2024,Leipzig (Schönefeld-Ost),Max-Lingner-Straße/ Belterstraße,Diebstahl eines Pkw Toyota Corolla
