date,district,street,crime
25.07.2024,Leipzig (Liebertwolkwitz),Muldentalstraße in Höhe Emil-Kluge-Straße,Gefährdung des Straßenverkehrs - Zeugenaufruf
25.07.2024,Leipzig (Lausen-Grünau),An der Lautsche,Diebstahl eines Toyota C-HR
25.07.2024,BAB 9,Fahrtrichtung München zwischen Brehna und Wiedemar,Geschwindigkeitsverstöße auf der Bundesautobahn 9
25.07.2024,Leipzig (Volkmarsdorf),Wurzner Straße,Einbruch in Friseursalon
