date,district,street,crime
31.03.2024,Leipzig (Zentrum-Südost),,Einbruch in Kindertagesstätte - Tatverdächtige gestellt
31.03.2024,Leipzig (Altlindenau),Georg-Schwarz-Straße Höhe Haltestelle Diakonissenkrankenhaus,Verkehrsunfall mit Straßenbahn- Zeugenaufruf
30.03.2024,Leipzig (Großzschocher),Carl-Weichelt-Straße,Diebstahl Zugmaschine mit Auflieger
30.03.2024,Beilrode (Zwethau),B 87,Verkehrsunfall mit schwer verletzter Person
31.03.2024,Taucha,,Einbruch in Taxiunternehmen
01.04.2024,Leipzig (Volkmarsdorf),Wurzner Straße,Mobiler Blitzer beschädigt
30.03.2024,Leipzig (Schönefeld-Abtnaundorf),Löbauer Straße,Diebstahl Quad
30.03.2024,Leipzig (Altlindenau),William-Zipperer-Straße,Fahrlässige Brandstiftung
