date,district,street,crime
09.03.2024,Leipzig (Paunsdorf),Platanenstraße,Raubdelikt
09.03.2024,Leipzig (Sellerhausen-Stünz),Thallwitzer Straße / Wurzner Straße,Raubdelikt
11.03.2024,Leipzig (Südvorstadt),August-Bebel-Straße/Steinstraße,Radfahrer verletzt
10.03.2024,Beilrode (Großtreben),Hauptstraße,Brand eines Mehrfamilienhauses - Zeugenaufruf
