date,district,street,crime
21.07.2024,Rötha (Espenhain),Otto-Heinig-Straße,Megane gestohlen
22.07.2024 gegen 10:37 Uhr,Leipzig (Eutritzsch),Wittenberger/Heinickestraße,Fahrradfahrer übersieht Bus - Notbremsung
19.07.2024,Leipzig (Plagwitz),Industriestraße,Einbruch in Büroräume
