date,district,street,crime
05.02.2025,Wiedemar,B 183a/Serbitzer Straße,Verkehrsunfall zwischen Pkw und Lkw
05.02.2025,Pomßen,Hauptstraße,Geschwindigkeitsmessung in Pomßen
05.02.2025,Leipzig (Mölkau),Engelsdorfer Straße,Brand im Obergeschoss
