date,district,street,crime
11.11.2024,Kitzscher (Dittmannsdorf),Bundesstraße 176,Verkehrsunfall aufgrund medizinischer Probleme
11.11.2024,Leipzig (Seehausen),Messe-Allee,Pkw kollidiert mit einem Baum
11.11.2024,Schkeuditz (Dölzig),B181/ Merseburger Chaussee,Tanklaster musste Gefahrenbremsung einleiten
11.11.2024,Anschlussstelle Leipzig-Süd,,Verkehrsunfall auf Autobahn 38
11.11.2024,Leipzig (Zentrum-Nord),Kurt-Schumacher-Straße,Straßenbahn kollidiert mit Taxi
08.11.2024,Leipzig (Plagwitz),Naumburger Straße,Einbruch in Werkstatt
08.11.2024 17:00 Uhr bis 11.11.2024 14:00 Uhr,Leipzig (Burghausen-Rückmarsdorf),Merseburger Straße,Diebstahl eines Dodge Ram
