date,district,street,crime
13.12.2024,Leipzig (Gohlis-Nord),Kleiststraße,Raubdelikt
14.12.2024,Leipzig (Zentrum),Brühl,Versuchtes Raubdelikt
13.12.2024,Leipzig (Zentrum-Südost),Straße des 18. Oktober,Kinder und Jugendliche beraubt
13.12.2024,Leipzig (Stötteritz),,Einbruch in Kindertagesstätte
15.12.2024,Markkleeberg,Ring,Verkehrsunfall mit verletzter Fußgängerin
15.12.2024,Leipzig (Paunsdorf),Riesaer Straße,Verkehrsunfall mit verletztem Fußgänger
14.12.2024,Grimma,Vorwerkstraße,Verwenden von Kennzeichen verfassungswidriger und terroristischer Organisationen
14.12.2024,Leipzig (Eutritzsch),,Sachbeschädigung durch Graffiti
14.12.2024,Mügeln,Friedhofstraße,Heckenbrand
