date,district,street,crime
05.06.2024 00:28,Dahlen; OT Dahlen,Hainstraße,Manipuliertes E-Bike
04.06.2024,Borsdorf,,Falscher Computer-Support
04.06.2024,Leipzig (Zentrum-Südost),,Einbruch in Institut
27.05.2024 bis 05.06.2024,Leipzig (Grünau-Ost),Weißdornstraße,Einbruch in Garage
05.06.2024,Leipzig (Zentrum-Ost),Willy-Brandt-Platz,Auseinandersetzung vor dem Hauptbahnhof
05.06.2024,Leipzig (Mockau-Süd),Mockauer Straße,Sachbeschädigung an Pkw
05.06.2024,Leipzig (Liebertwolkwitz),Muldentalstraße,Verkehrsunfall mit verletztem Kind – Zeugenaufruf
