date,district,street,crime
27.02.2025,Ort:Leipzig (Thekla),,Einbruch bei Pflegedienst
27.02.2025,Leipzig (Reudnitz-Thonberg),,Einbruch in Späti
27.02.2025,Schönwölkau (Badrina),,Brand in Nebengelass
27.02.2025,Leipzig (Zentrum),Markt,Tatverdächtige nach Sachbeschädigung gestellt
23.02.2025,Oschatz,,Sachbeschädigung an Bürgerbüro
27.02.2025,Leipzig (Zentrum-West),Marschnerstraße,Ohne Fahrerlaubnis und unter Alkohol und Drogen geflüchtet
27.02.2025,Schkeuditz,Paul-Thiersch-Straße,Unfallflucht mit Zeugenaufruf
