date,district,street,crime
30.12.2024,Leipzig (Dölitz-Dösen),Bornaische Straße,Einbruch in eine Wohnung
03.01.2025,Leipzig (Leutzsch),,Versuchter Einbruch in Autohaus
02.01.2025,Leipzig (Seehausen),Seehausener Allee/Alte Dübener Landstraße,Verkehrsunfall mit zwei verletzten Personen
02.01.2025,Markkleeberg,Seenallee/Hauptstraße,Verkehrsunfall mit einer verletzten Person
02.01.2025,BAB 72,,Mit 131 km/h durch die Baustelle
03.01.2025,Oschatz,,Einbruch in Mobilfunkgeschäft
