date,district,street,crime
12.12.2024,Leipzig (Eutritzsch),Essener Straße,Fahrkartenautomat gesprengt
11.12.2024,Leipzig (Gohlis-Nord),Bremer Straße,Entwendung eines Pkw Ford Mondeo Titanium Turn
12.12.2024,Grimma,,Brand Papierpresse
12.12.2024,Leipzig (Thekla),Neutzscher Straße,Diebstahl eines Jeep Grand Cherokee
12.12.2024,Leipzig (Thekla),Theklaer Straße,Handtaschenraub
11.12.2024,Leipzig (Leutzsch),,Einbruch in Autohaus
12.12.2024,Leipzig,Petersteinweg und Wächterstraße,Fahrradfahrer wiederholt alkoholisiert
12.12.2024,Naunhof,S 43/ Hauptstraße Abzweig Fuchshain,Verkehrsunfall mit einer leicht verletzten Person
