date,district,street,crime
13.07.2024,Leipzig (Neustadt-Neuschönefeld),Eisenbahnstraße 30,Ergänzungsmeldung Auseinandersetzung Eisenbahnstraße -Tatverdächtiger in Untersuchungshaft-
17.07.2024,Leipzig (Lößnig),Georg-Maurer-Straße,Versuchtes Tötungsdelikt - Tatverdächtiger in Untersuchungshaft
