date,district,street,crime
11.01.2025,Leipzig (Neustadt-Neuschönefeld),Rabet,Raubdelikt
12.01.2025,Markkleeberg,Hauptstraße,Brand in Werkstatt
12.01.2025,Leipzig (Zentrum),,Diebstahl aus Kultureinrichtung
12.01.2025,Colditz,Bahnhofstraße,Versuchtes Raubdelikt
13.01.2025,Leipzig,,Einbruch in Spielothek
12.01.2025,Machern,B6,Verkehrsunfall unter Alkoholeinfluss
12.01.2025 23:35,Jesewitz (Gordemitz),An der B87,Verkehrsunfall unter Cannabis
