date,district,street,crime
09.12.2024,Leipzig (Zentrum),Goethestraße 1,Radfahrer überrollt Kind und flüchtet - Zeugenaufruf
09.12.2024,BAB 14 i. FR. Magdeburg,"KM 96,7",Verkehrsunfall auf Autobahn 14
