date,district,street,crime
09.01.2024,Parthenstein (Pomßen),Großsteinberger Straße,Verkehrsunfall mit einer verletzten Person
10.01.2024,Leipzig (Heiterblick),Torgauer Straße,Einbruch in Ladengeschäft
09.01.2024,Neukieritzsch,Bundesstraße 176,Überholvorgang endet mit Verkehrsunfall
