date,district,street,crime
15.03.2025,Leipzig (Südvorstadt),,Drogenfund nach Auseinandersetzung
14.03.2025,Leipzig (Zentrum-Süd),,Beschädigte Fahrzeuge und beschmierte Hausfassade
15.03.2025,Leipzig (Sellerhausen-Stünz),Theodor-Heuss-Straße,Schwerverletzter nach möglichem Verkehrsunfall - Zeugenaufruf
15.03.2025,Leipzig (Kleinzschocher),,Brand eines Wohnwagens
15.03.2025,Leipzig (Connewitz),Meusdorfer Straße,Einbruch in Geschäft
