date,district,street,crime
2023,Leipzig (Stadtgebiet),,Lange Haftstrafe für zwei Serienstraftäter
21.01.2025,Leipzig (Liebertwolkwitz),Muldentalstraße,Diebstahl Audi RS4
21.01.2025,Zwenkau,Seeblick, 
21.01.2025,Zwenkau,Seeblick,Diebstahl BMW 520D
20.01.2025,Delitzsch,Mozartstraße,Verfassungsfeindliche Symbole auf Fahrbahn geschmiert
13.01.2025,Leipzig (Mockau-Nord),Witkowskistraße,Diebstahl eines Motorrads Ducati
22.01.2025,Brandis,Bergstraße,Kellerbrand
polizeilich bekannt: 23.01.2025,Böhlen,Bahnhofstraße,Fahrkartenautomat gesprengt
