date,district,street,crime
31.07.2024,Leipzig (Miltitz),Rosenstraße,Fahrzeug bei Einbruch in Einfamilienhaus gestohlen
01.08.2024,Zschepplin,,Einbruch in Vereinshaus
28.07.2024,Leipzig (Wiederitzsch),,Einbruch in Unternehmen
01.08.2024,Leipzig (Zentrum),,Auseinandersetzung im Müller-Park
