date,district,street,crime
19.10.2024,Liebschützberg (Wellerswalde),Merkwitzer Straße,Brand im Heizungsraum
10.10.2024 bis 18.10.2024,Machern,,Betrug per Fernzugriff
19.10.2024,Borsdorf,,Einbruch in Restaurant
12.10.2024,Machern (Püchau),An der Schule,Motorrad Suzuki gestohlen
19.10.2024,Grimma (Ragewitz),Parkplatz an der S38/A14,Audi abgebrannt
20.10.2024,Schkeuditz,Robert-Koch-Straße,Brand auf Containerplatz
19.10.2024,Leipzig (Zentrum-Süd),,Vor Verkehrskontrolle geflüchtet und gefasst
