date,district,street,crime
24.01.2025 gegen 22:00 Uhr,Leipzig (Reudnitz-Thonberg),Breite Straße Höhe Hausnummer 10,Raubdelikt in Reudnitz-Thonberg
27.01.2025,Leipzig (Grünau-Mitte),Ringstraße,Brände in Mehrfamilienhäusern
27.01.2025,Leipzig (Zentrum-Süd),Wundtstraße (stadteinwärtige Richtung),Blitzeranhänger abgebrannt
26.01.2025,Frohburg,,Einbruch in Jugendclub
26.01.2025,Grimma,Seumestraße,Einbruch in Einfamilienhaus
26.01.2025,Leipzig (Schleußig),Klingerweg/ Clara-Zetkin-Park,Raubdelikt in Schleußig
26.01.2025,Leipzig (Dölitz-Dösen),Raschwitzer Straße,Verfolgungsfahrt
26.01.2025 01:25,Schkeuditz,S8 Kreuzung B6,Trunkenheit im Verkehr
27.01.2025,Leipzig (Engelsdorf),Riesaer Straße,Fahrkartenautomat gesprengt
