date,district,street,crime
15.01.2024,Torgau,Finkenweg,Unerlaubt vom Unfallort entfernt - Zeugenaufruf
15.01.2024,Leipzig (Zentrum-Ost),,Einbruch in Büroräume
16.01.2024,Leipzig (Zentrum-Ost),,Einbruch in Firma
