date,district,street,crime
21.03.2024,Leipzig (Grünau-Mitte),Ludwigsburger Straße,Schwerer Raub mit Softairwaffe
21.03.2024,Grimma,Bundesstraße 107/Staatsstraße 38,Zeugenaufruf zum Verkehrsunfall mit einer verletzten Polizeibeamtin
22.03.2024,Markkleeberg,Mittelweg,Mercedes gestohlen
22.03.2024,Trossin,Bundesstraße 183,Unfall mit einer schwerverletzten Person
