date,district,street,crime
01.02.2024,Leipzig (Südvorstadt),Brandvorwerkstraße,Motorrad BMW gestohlen
02.02.2024,Leipzig (Plaußig-Portitz),BMW-Allee,Pkw Alfa Romeo Giulia gestohlen
02.02.2024,Taucha,Bahnhofstraße,Jugendlicher verprügelt
03.02.2024,Leipzig (Leutzsch),Hans-Driesch-Straße 24,Zwei Fahrzeuge in Brand
03.02.2024,Leipzig (Reudnitz-Thonberg),Kippenbergstraße,Brand dreier Fahrzeuge
03.02.2024,Leipzig (Connewitz),Arno-Nitzsche-Straße/Bernhard-Göring-Straße,Zwei Jugendliche nach Brand gestellt
