date,district,street,crime
29.12.2024,Leipzig (Wiederitzsch),Mittelring,Diebstahl Pkw Toyota
29.12.2024,Leipzig (Kleinzschocher),,Einbruch in Gaststätte
30.12.2024,Wermsdorf (Calbitz),,Diebstahl einer Baumaschine
31.12.2024,Leipzig (Lindenthal),Lange Trift,Sattelzugmaschine in Brand gesetzt
01.01.2025,Oschatz,Am Zschöllauer Berg,Tödlicher Verkehrsunfall
01.01.2025,Markkleeberg,Seenallee/Hauptstraße,Verkehrsunfall mit verletzten Personen
