date,district,street,crime
20.03.2025,Leipzig (Grünau),Parkallee,Zeugen verfolgen Handtaschenräuber
20.03.2025,Leipzig (Lindenthal),Triftsiedlung,Tatverdächtige bei Einbruch überrascht
21.03.2025,Leipzig (Zentrum),,Tatverdächtiger nach Einbruch in Fahrzeuge gestellt
19.03.2015,Markkleeberg,Am Wolfswinkel,Diebstahl eines Hyundai Ioniq 5
20.03.2025,Leipzig (Plagwitz),,Einbruch in Geschäft
20.03.2025,Leipzig (Neustadt-Neuschönefeld),Reclamstraße,Graffitisprayer gestellt
21.03.2025,Leipzig (Plagwitz),Erich-Zeigner-Allee,Brand in Mehrfamilienhaus
19.03.2025,Leipzig (Eutritzsch),Buschenaustraße,Diebstahl aus Transporter
