date,district,street,crime
14.08.2024,Rötha,K 7930,Verkehrsunfall mit schwer verletztem Motorradfahrer
13.08.2024,Radefeld,S1,Verkehrsunfall– Zeugen gesucht
13.08.24,Leipzig (Lausen-Grünau),Zschochersche Allee,Hoher Promillewert nach Fahrt festgestellt
12.08.2024,Leipzig (Lützschena-Stahmeln),,Mercedes Sprinter mit erheblicher Überladung
12.08.2024,Leipzig,Travniker Straße,Überhöhte Geschwindigkeit
