date,district,street,crime
10.09.2024,Grimma,,Verkehrsunfall mit leichtverletzter Person
26.08.2024,Borna (Eula),Gewerbegebiet Eula West,Citroën Jumper gestohlen
10.09.2024,Leipzig (Zentrum-West),Otto-Schill-Straße,Verbale Auseinandersetzung im Bürgerbüro
10.09.2024,Leipzig (Schönefeld-Ost),Theklaer Straße,VW Transporter unterschlagen
10.09.2024,Leipzig (Seehausen),,Einbruch in Supermarkt
11.09.2024,Leipzig (Gohlis-Nord),,Geschäft beschädigt
