date,district,street,crime
Tatzeit: 13.09.24,Leipzig (Connewitz),Richard-Lehmann-Straße 114,Raub eines Rucksacks
13.09.2024,Leipzig (Plagwitz),Erich-Zeigner-Allee,Tatverdächtiger landet nach Durchsuchung in JVA
06.09.2024,Leipzig (Zentrum),Petersstraße,Diebstahl einer Geldbörse - Zwei Tatverdächtige gestellt
13.09.2024,Leipzig (Altlindenau),Karl-Ferlemann-Straße,Betäubungsmittel gefunden
Tatzeit: 15.09.2024,Leipzig (Zentrum-Süd),Dufourstraße,Einbruch in mehrere Firmen
